rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
1881,0.42,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1882,0.4,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1883,0.41,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1884,0.42,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1885,0.43,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1886,0.44,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1887,0.45,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1888,0.46,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1889,0.47,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1890,0.43,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1891,0.44,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1892,0.45,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1893,0.46,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1894,0.47,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1895,0.43,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1896,0.44,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1897,0.46,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1898,0.47,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1899,0.43,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1900,0.44,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1901,0.45,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1902,0.46,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1903,0.47,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1904,0.43,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1905,0.44,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1906,0.45,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1907,0.46,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1908,0.47,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1909,0.48,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1910,0.49,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1911,0.5,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1912,0.51,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1913,0.52,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1914,0.48,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1915,0.49,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1916,0.5,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1917,0.51,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1918,0.52,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1919,0.48,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1920,0.49,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1921,0.51,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1922,0.52,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1923,0.48,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1924,0.49,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1925,0.5,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1926,0.51,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1927,0.52,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1928,0.48,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1929,0.49,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1930,0.5,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1931,0.51,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1932,0.52,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9677,385.45,730.3677,1878.6,3351.8,261.5,50.5,16,0.0,25.415,67.14,0,0,2.0097,4.6129,1.4398,2000
1933,0.39,0.0,0.0,0.05,0.02,0.98,1,-10.3452,601.9702,385.45,730.3664,1878.6,3351.8,261.5,50.5,16,0.0,25.41,67.145,0,0,2.0122,4.6125,1.4405,2000
1934,0.39,0.0,0.0,0.05,0.02,0.985,1,-10.3452,601.9702,385.45,730.3664,1878.6,3351.8,261.5,50.5,16,0.0,25.41,67.145,0,0,2.0122,4.6125,1.4405,2000
1935,0.39,0.0,0.0,0.05,0.02,0.988,1,-10.3452,601.9702,385.45,730.3664,1878.6,3351.8,261.5,50.5,16,0.0,25.41,67.145,0,0,2.0122,4.6125,1.4405,2000
1936,0.39,0.0,0.0,0.05,0.02,0.992,1,-10.3452,601.9702,385.45,730.3664,1878.6,3351.8,261.5,50.5,16,0.0,25.41,67.145,0,0,2.0122,4.6125,1.4405,2000
1937,0.39,0.0,0.0,0.05,0.02,0.995,1,-10.3452,601.9702,385.45,730.3664,1878.6,3351.8,261.5,50.5,16,0.0,25.41,67.145,0,0,2.0122,4.6125,1.4405,2000
1938,0.26,0.0,0.0,0.05,0.02,0.98,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1939,0.27,0.0,0.0,0.05,0.02,0.98,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1940,0.26,0.0,0.0,0.05,0.02,0.985,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1941,0.27,0.0,0.0,0.05,0.02,0.985,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1942,0.26,0.0,0.0,0.05,0.02,0.988,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1943,0.27,0.0,0.0,0.05,0.02,0.988,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1944,0.26,0.0,0.0,0.05,0.02,0.992,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1945,0.27,0.0,0.0,0.05,0.02,0.992,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1946,0.26,0.0,0.0,0.05,0.02,0.995,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1947,0.27,0.0,0.0,0.05,0.02,0.995,1,-10.3482,601.8895,385.7,728.5312,1879.5,3343.6,262,50.6,15.9,0.0,25.36,67.225,0,0,1.9316,4.5994,1.3205,2000
1948,0.28,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1949,0.29,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1950,0.3,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1951,0.31,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1952,0.32,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1953,0.28,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1954,0.29,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1955,0.3,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1956,0.31,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1957,0.32,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1958,0.28,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1959,0.29,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1960,0.31,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1961,0.32,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1962,0.28,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1963,0.29,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1964,0.3,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1965,0.31,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1966,0.32,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1967,0.28,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1968,0.29,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1969,0.3,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1970,0.31,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1971,0.32,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1972,0.33,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1973,0.34,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1974,0.35,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1975,0.36,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1976,0.37,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1977,0.33,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1978,0.34,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1979,0.35,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1980,0.36,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1981,0.37,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1982,0.33,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1983,0.34,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1984,0.36,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1985,0.37,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1986,0.33,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1987,0.34,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1988,0.35,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1989,0.36,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1990,0.37,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1991,0.33,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1992,0.34,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1993,0.35,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1994,0.36,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1995,0.37,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1996,0.38,0.0,0.0,0.05,0.02,0.98,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1997,0.38,0.0,0.0,0.05,0.02,0.985,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1998,0.38,0.0,0.0,0.05,0.02,0.988,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
1999,0.38,0.0,0.0,0.05,0.02,0.992,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
2000,0.38,0.0,0.0,0.05,0.02,0.995,1,-10.3526,601.887,385.35,729.7065,1878.5,3349.7,261.9,50.6,15.9,0.0,25.425,67.14,0,0,1.929,4.6121,1.3169,2000
2001,0.43,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2002,0.44,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2003,0.45,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2004,0.46,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2005,0.47,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2006,0.43,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2007,0.44,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2008,0.45,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2009,0.46,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2010,0.47,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2011,0.43,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2012,0.44,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2013,0.45,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2014,0.46,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
